policy,requested_budget,acquired_n,acquisition_rate,decision_loss,accuracy,total_risk_with_cost,fpr,recall,fnr,decision_loss_reduction_vs_never,context_a_acquisition_rate,context_b_acquisition_rate,oracle_value_captured_per_example,seed
uncertainty,0.1,1200,0.1,0.18183333333333335,0.8181666666666667,0.18383333333333335,0.1816814307203744,0.8180156224031909,0.18198437759680908,0.02099999999999999,0.0998670654702559,0.10013373453694417,0.02215788481972644,2
oracle_decision_value,0.1,1200,0.1,0.16416666666666666,0.8358333333333333,0.16616666666666666,0.16329600534848737,0.8349675918231677,0.1650324081768323,0.03866666666666668,0.19940179461615154,0.0,0.040711686914867436,2
learned_value,0.1,1200,0.1,0.16633333333333333,0.8336666666666667,0.16833333333333333,0.16262744442587332,0.829981718464351,0.17001828153564902,0.036500000000000005,0.19940179461615154,0.0,0.03707794727448063,2
random,0.2,2400,0.2,0.18541666666666667,0.8145833333333333,0.18941666666666668,0.1845228146414842,0.8136945321588832,0.1863054678411168,0.017416666666666664,0.19923562645397142,0.20076897358742896,0.01918812625334689,2
uncertainty,0.2,2400,0.2,0.16433333333333333,0.8356666666666667,0.16833333333333333,0.1636302858097944,0.8349675918231677,0.1650324081768323,0.038500000000000006,0.1984047856430708,0.20160481444332998,0.04054194854441815,2
oracle_decision_value,0.2,2400,0.2,0.13725,0.86275,0.14125000000000001,0.13722212936653852,0.8627222868539139,0.13727771314608606,0.06558333333333333,0.3988035892323031,0.0,0.06860546161152864,2
learned_value,0.2,2400,0.2,0.13908333333333334,0.8609166666666667,0.14308333333333334,0.14574628112986796,0.8675419644341034,0.13245803556589664,0.06375,0.3988035892323031,0.0,0.0661009245481148,2
random,0.25,3000,0.25,0.18083333333333335,0.8191666666666666,0.18583333333333335,0.17934146749122515,0.8176832308459365,0.18231676915406347,0.021999999999999992,0.2495845795945497,0.2504179204279505,0.024089382072282357,2
uncertainty,0.25,3000,0.25,0.1555,0.8445,0.1605,0.15477185358515794,0.8437759680904106,0.15622403190958944,0.04733333333333334,0.2502492522432702,0.24974924774322968,0.048967936058621625,2
oracle_decision_value,0.25,3000,0.25,0.12841666666666668,0.8715833333333334,0.13341666666666668,0.12802941668059503,0.8711982715639023,0.12880172843609772,0.07441666666666666,0.4985044865403789,0.0,0.07846798209768141,2
learned_value,0.25,3000,0.25,0.12808333333333333,0.8719166666666667,0.13308333333333333,0.13020223967909075,0.8740235998005651,0.1259764001994349,0.07475000000000001,0.4985044865403789,0.0,0.07705828101980824,2
random,0.3,3600,0.3,0.17641666666666667,0.8235833333333333,0.18241666666666667,0.17499582149423365,0.8221705168688715,0.17782948313112845,0.02641666666666667,0.29843801927550684,0.30157138080909396,0.02863672814538734,2
uncertainty,0.3,3600,0.3,0.14825,0.85175,0.15425,0.1479191041283637,0.8514209739072628,0.1485790260927372,0.054583333333333345,0.29843801927550684,0.30157138080909396,0.056032751037246344,2
oracle_decision_value,0.3,3600,0.3,0.12108333333333333,0.8789166666666667,0.12708333333333333,0.1196724051479191,0.8775137111517367,0.12248628884826329,0.08175,0.5982053838484547,0.0,0.08602763324727306,2
learned_value,0.3,3600,0.3,0.1205,0.8795,0.1265,0.12100952699314725,0.8800066478311451,0.11999335216885487,0.08233333333333334,0.5982053838484547,0.0,0.08532586519601928,2
random,0.4,4800,0.4,0.16716666666666666,0.8328333333333333,0.17516666666666666,0.1671402306535183,0.8328070467010138,0.1671929532989862,0.03566666666666668,0.39647723496178133,0.4035439652290204,0.03847847873157125,2
uncertainty,0.4,4800,0.4,0.13708333333333333,0.8629166666666667,0.14508333333333334,0.137054989135885,0.8628884826325411,0.13711151736745886,0.06575,0.401296111665005,0.39869608826479436,0.0688832564593844,2
oracle_decision_value,0.4,4800,0.4,0.11175,0.88825,0.11975,0.11181681430720375,0.8883164367625063,0.11168356323749373,0.09108333333333334,0.7976071784646062,0.0,0.09509982348588746,2
learned_value,0.4,4800,0.4,0.11133333333333334,0.8886666666666667,0.11933333333333335,0.1123182349991643,0.889646002991524,0.11035399700847603,0.0915,0.7976071784646062,0.0,0.09477330203180194,2
random,0.5,6000,0.5,0.157,0.843,0.167,0.15493899381581147,0.8409506398537477,0.15904936014625226,0.04583333333333334,0.4956796277833167,0.5043463724506854,0.048686310419841325,2
uncertainty,0.5,6000,0.5,0.12783333333333333,0.8721666666666666,0.13783333333333334,0.12736085575798095,0.871696858899784,0.128303141100216,0.07500000000000001,0.5034895314057827,0.49648946840521563,0.0788998142386536,2
oracle_decision_value,0.5,6000,0.5,0.10875,0.89125,0.11875,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,0.9970089730807578,0.0,0.09797199192531499,2
learned_value,0.5,6000,0.5,0.10908333333333334,0.8909166666666667,0.11908333333333333,0.10981113153936152,0.8916403523350507,0.10835964766494932,0.09375,0.9669325357261549,0.03025743898361752,0.0977890588843453,2
random,0.6,7200,0.6,0.14808333333333334,0.8519166666666667,0.16008333333333336,0.14541200066856091,0.8492604287851089,0.15073957121489112,0.05474999999999999,0.596045197740113,0.603978602474089,0.05877387040217762,2
uncertainty,0.6,7200,0.6,0.12075,0.87925,0.13275,0.11933812468661206,0.8778461027089912,0.12215389729100878,0.08208333333333334,0.601362578929877,0.5986292209963223,0.08622981317001256,2
oracle_decision_value,0.6,7200,0.6,0.10875,0.89125,0.12075,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,0.19759277833500502,0.09797434024876167,2
learned_value,0.6,7200,0.6,0.10875,0.89125,0.12075,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,0.19759277833500502,0.09797434024876167,2
random,0.75,9000,0.75,0.13175,0.86825,0.14675,0.12869797760320908,0.8652152235333223,0.13478477646667775,0.07108333333333333,0.7475905616483882,0.752423938482113,0.07376245145691519,2
uncertainty,0.75,9000,0.75,0.11308333333333333,0.8869166666666667,0.12808333333333333,0.11281965569112486,0.886654478976234,0.11334552102376605,0.08975000000000001,0.74991691591891,0.7500835840855901,0.09356549056810078,2
oracle_decision_value,0.75,9000,0.75,0.10875,0.89125,0.12375,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,0.49849548645937813,0.09797434024876167,2
learned_value,0.75,9000,0.75,0.10875,0.89125,0.12375,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,0.49849548645937813,0.09797434024876167,2
random,1.0,12000,1.0,0.10875,0.89125,0.12875,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,1.0,0.09797434024876167,2
uncertainty,1.0,12000,1.0,0.10875,0.89125,0.12875,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,1.0,0.09797434024876167,2
oracle_decision_value,1.0,12000,1.0,0.10875,0.89125,0.12875,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,1.0,0.09797434024876167,2
learned_value,1.0,12000,1.0,0.10875,0.89125,0.12875,0.10897543038609393,0.8914741565564235,0.10852584344357652,0.09408333333333334,1.0,1.0,0.09797434024876167,2
random,0.0,0,0.0,0.21025,0.78975,0.21025,0.21403212172442942,0.7934264585045193,0.20657354149548068,0.0,0.0,0.0,0.0,3
uncertainty,0.0,0,0.0,0.21025,0.78975,0.21025,0.21403212172442942,0.7934264585045193,0.20657354149548068,0.0,0.0,0.0,0.0,3
oracle_decision_value,0.0,0,0.0,0.21025,0.78975,0.21025,0.21403212172442942,0.7934264585045193,0.20657354149548068,0.0,0.0,0.0,0.0,3
learned_value,0.0,0,0.0,0.21025,0.78975,0.21025,0.21403212172442942,0.7934264585045193,0.20657354149548068,0.0,0.0,0.0,0.0,3
random,0.05,600,0.05,0.205,0.795,0.206,0.20743871513102283,0.7973705834018078,0.20262941659819222,0.005250000000000005,0.05355648535564853,0.046473029045643155,0.005222303661123872,3
uncertainty,0.05,600,0.05,0.19808333333333333,0.8019166666666666,0.19908333333333333,0.20169061707523245,0.8054231717337715,0.19457682826622846,0.012166666666666659,0.05104602510460251,0.04896265560165975,0.011673419819715609,3
oracle_decision_value,0.05,600,0.05,0.18825,0.81175,0.18925,0.19087066779374473,0.8142974527526705,0.18570254724732949,0.021999999999999992,0.100418410041841,0.0,0.02213170354556985,3
learned_value,0.05,600,0.05,0.18966666666666668,0.8103333333333333,0.19066666666666668,0.2,0.8203779786359902,0.17962202136400984,0.020583333333333315,0.100418410041841,0.0,0.02086827297892602,3
random,0.1,1200,0.1,0.19958333333333333,0.8004166666666667,0.20158333333333334,0.20202874049027894,0.8027937551355793,0.19720624486442073,0.010666666666666658,0.10242677824267782,0.09759336099585063,0.010110266658889295,3
uncertainty,0.1,1200,0.1,0.18766666666666668,0.8123333333333334,0.18966666666666668,0.19070160608622147,0.8152834839769926,0.18471651602300743,0.022583333333333316,0.10225941422594143,0.09775933609958506,0.022506720505851473,3
oracle_decision_value,0.1,1200,0.1,0.16833333333333333,0.8316666666666667,0.17033333333333334,0.16923076923076924,0.8325390304026294,0.16746096959737056,0.04191666666666666,0.200836820083682,0.0,0.040918042843691056,3
learned_value,0.1,1200,0.1,0.17333333333333334,0.8266666666666667,0.17533333333333334,0.17565511411665258,0.828923582580115,0.171076417419885,0.03691666666666665,0.200836820083682,0.0,0.0377250035639004,3
random,0.2,2400,0.2,0.19066666666666668,0.8093333333333333,0.19466666666666668,0.1934065934065934,0.8119967132292523,0.18800328677074774,0.019583333333333314,0.20317991631799162,0.19684647302904565,0.019577307275017983,3
uncertainty,0.2,2400,0.2,0.16775,0.8322499999999999,0.17175,0.1687235841081995,0.8331963845521775,0.16680361544782252,0.04249999999999998,0.20535564853556484,0.19468879668049793,0.04168792855677967,3
oracle_decision_value,0.2,2400,0.2,0.1415,0.8585,0.1455,0.14032121724429417,0.857354149548069,0.142645850451931,0.06875,0.401673640167364,0.0,0.06882457701287072,3
learned_value,0.2,2400,0.2,0.14458333333333334,0.8554166666666667,0.14858333333333335,0.14234995773457312,0.8532456861133936,0.14675431388660642,0.06566666666666665,0.401673640167364,0.0,0.06627855734903805,3
random,0.25,3000,0.25,0.18583333333333332,0.8141666666666667,0.19083333333333333,0.18833474218089602,0.8165981922760888,0.18340180772391124,0.02441666666666667,0.25389121338912135,0.24614107883817427,0.024658537037598283,3
uncertainty,0.25,3000,0.25,0.15966666666666668,0.8403333333333334,0.16466666666666668,0.1595942519019442,0.8402629416598192,0.15973705834018082,0.050583333333333313,0.25255230125523015,0.24746887966804978,0.04931011012349416,3
oracle_decision_value,0.25,3000,0.25,0.13175,0.86825,0.13675,0.13153000845308538,0.8680361544782251,0.13196384552177487,0.07849999999999999,0.502092050209205,0.0,0.07853303865670451,3
learned_value,0.25,3000,0.25,0.13275,0.86725,0.13775,0.1355874894336433,0.8700082169268694,0.12999178307313064,0.07749999999999999,0.502092050209205,0.0,0.07769362704438909,3
random,0.3,3600,0.3,0.1805,0.8195,0.1865,0.18360101437024515,0.8225143796220213,0.17748562037797866,0.02975,0.30728033472803346,0.29278008298755187,0.030070667315609357,3
uncertainty,0.3,3600,0.3,0.153,0.847,0.159,0.1521555367709214,0.8461791290057519,0.15382087099424813,0.057249999999999995,0.30426778242677827,0.2957676348547718,0.05685534989667162,3
oracle_decision_value,0.3,3600,0.3,0.12383333333333334,0.8761666666666666,0.12983333333333333,0.12307692307692308,0.875431388660641,0.12456861133935904,0.08641666666666666,0.602510460251046,0.0,0.08601020736432169,3
learned_value,0.3,3600,0.3,0.12591666666666668,0.8740833333333333,0.13191666666666668,0.12645815722738799,0.8746096959737059,0.12539030402629414,0.08433333333333332,0.602510460251046,0.0,0.08475605625286337,3
random,0.4,4800,0.4,0.17158333333333334,0.8284166666666667,0.17958333333333334,0.17362637362637362,0.8304026294165981,0.16959737058340185,0.038666666666666655,0.40719665271966526,0.3928630705394191,0.040057494316726804,3
uncertainty,0.4,4800,0.4,0.14133333333333334,0.8586666666666667,0.14933333333333335,0.14015215553677093,0.857518488085456,0.14248151191454395,0.06891666666666665,0.4028451882845188,0.39717842323651453,0.06895222851629534,3
oracle_decision_value,0.4,4800,0.4,0.11566666666666667,0.8843333333333333,0.12366666666666667,0.11445477599323753,0.8831552999178307,0.1168447000821693,0.09458333333333332,0.803347280334728,0.0,0.09498947280020681,3
learned_value,0.4,4800,0.4,0.11625,0.88375,0.12425,0.11766694843617921,0.8851273623664749,0.11487263763352507,0.09399999999999999,0.803347280334728,0.0,0.09423930251264043,3
random,0.5,6000,0.5,0.16283333333333333,0.8371666666666666,0.17283333333333334,0.16669484361792053,0.8409202958093673,0.15907970419063266,0.04741666666666666,0.5077824267782427,0.49228215767634853,0.049427031086412325,3
uncertainty,0.5,6000,0.5,0.13158333333333333,0.8684166666666666,0.14158333333333334,0.13119188503803889,0.8680361544782251,0.13196384552177487,0.07866666666666666,0.5034309623430963,0.49659751037344396,0.07864684369593833,3
oracle_decision_value,0.5,6000,0.5,0.113,0.887,0.123,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,0.004149377593360996,0.09781061487354903,3
learned_value,0.5,6000,0.5,0.113,0.887,0.123,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,0.9919665271966527,0.012116182572614109,0.09771410709307615,3
random,0.6,7200,0.6,0.15316666666666667,0.8468333333333333,0.16516666666666668,0.15604395604395604,0.8496302382908792,0.15036976170912075,0.05708333333333332,0.6015062761506276,0.5985062240663901,0.05890151603078986,3
uncertainty,0.6,7200,0.6,0.12366666666666666,0.8763333333333333,0.13566666666666666,0.12273879966187659,0.875431388660641,0.12456861133935904,0.08658333333333333,0.6051882845188284,0.5948547717842324,0.08617923724266152,3
oracle_decision_value,0.6,7200,0.6,0.113,0.887,0.125,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,0.2033195020746888,0.09781061487354903,3
learned_value,0.6,7200,0.6,0.113,0.887,0.125,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,0.9966527196652719,0.20663900414937758,0.0977679760337334,3
random,0.75,9000,0.75,0.13808333333333334,0.8619166666666667,0.15308333333333335,0.1389687235841082,0.8627773212818406,0.1372226787181594,0.07216666666666666,0.7511297071129707,0.7488796680497926,0.07345065841589707,3
uncertainty,0.75,9000,0.75,0.117,0.883,0.132,0.11597633136094675,0.8820049301561216,0.11799506984387842,0.09324999999999999,0.7544769874476988,0.7455601659751038,0.09343581903960692,3
oracle_decision_value,0.75,9000,0.75,0.113,0.887,0.128,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,0.5020746887966805,0.09781061487354903,3
learned_value,0.75,9000,0.75,0.113,0.887,0.128,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,0.9966527196652719,0.5053941908713693,0.0977679760337334,3
random,1.0,12000,1.0,0.113,0.887,0.133,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,1.0,0.09781061487354903,3
uncertainty,1.0,12000,1.0,0.113,0.887,0.133,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,1.0,0.09781061487354903,3
oracle_decision_value,1.0,12000,1.0,0.113,0.887,0.133,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,1.0,0.09781061487354903,3
learned_value,1.0,12000,1.0,0.113,0.887,0.133,0.11208791208791209,0.886113393590797,0.113886606409203,0.09724999999999999,1.0,1.0,0.09781061487354903,3
random,0.0,0,0.0,0.21341666666666667,0.7865833333333333,0.21341666666666667,0.21576077977862218,0.7889692281822768,0.21103077181772323,0.0,0.0,0.0,0.0,4
uncertainty,0.0,0,0.0,0.21341666666666667,0.7865833333333333,0.21341666666666667,0.21576077977862218,0.7889692281822768,0.21103077181772323,0.0,0.0,0.0,0.0,4
oracle_decision_value,0.0,0,0.0,0.21341666666666667,0.7865833333333333,0.21341666666666667,0.21576077977862218,0.7889692281822768,0.21103077181772323,0.0,0.0,0.0,0.0,4
learned_value,0.0,0,0.0,0.21341666666666667,0.7865833333333333,0.21341666666666667,0.21576077977862218,0.7889692281822768,0.21103077181772323,0.0,0.0,0.0,0.0,4
random,0.05,600,0.05,0.20741666666666667,0.7925833333333333,0.20841666666666667,0.20931769370560052,0.7945182444930217,0.20548175550697834,0.006000000000000005,0.048945286750164796,0.05107889413351315,0.005001726028438845,4
uncertainty,0.05,600,0.05,0.20116666666666666,0.7988333333333333,0.20216666666666666,0.20353543697340162,0.8012443248696822,0.19875567513031778,0.012250000000000011,0.05207646671061305,0.04787592717464599,0.012137810282774221,4
oracle_decision_value,0.05,600,0.05,0.19175,0.80825,0.19275,0.19510986287791177,0.811669749453506,0.188330250546494,0.021666666666666667,0.09887936717205009,0.0,0.02230039114356482,4
learned_value,0.05,600,0.05,0.191,0.8089999999999999,0.192,0.19246654551462086,0.8104926853875903,0.18950731461240966,0.022416666666666668,0.09887936717205009,0.0,0.020913309432374197,4
random,0.1,1200,0.1,0.20191666666666666,0.7980833333333334,0.20391666666666666,0.20452668098463572,0.8007398688414327,0.19926013115856733,0.01150000000000001,0.10003295978905735,0.09996628455832772,0.010066737253962333,4
uncertainty,0.1,1200,0.1,0.191,0.8089999999999999,0.193,0.19444903353708903,0.8125105095005886,0.18748949049941144,0.022416666666666668,0.1021753460777851,0.09777478084962914,0.022989889493205514,4
oracle_decision_value,0.1,1200,0.1,0.17208333333333334,0.8279166666666666,0.17408333333333334,0.1761110193292582,0.832016142592904,0.16798385740709598,0.04133333333333333,0.19775873434410018,0.0,0.041342319662344675,4
learned_value,0.1,1200,0.1,0.17275,0.82725,0.17475,0.1771022633404923,0.8316798385740709,0.1683201614259291,0.040666666666666684,0.19775873434410018,0.0,0.03936313508038891,4
random,0.2,2400,0.2,0.19133333333333333,0.8086666666666666,0.19533333333333333,0.193953411531472,0.8113334454346729,0.1886665545653271,0.022083333333333344,0.19990112063282794,0.20010114632501685,0.02015755477338564,4
uncertainty,0.2,2400,0.2,0.171,0.829,0.17500000000000002,0.1752849826532298,0.8333613586682361,0.16663864133176387,0.04241666666666666,0.20319709953856296,0.19672960215778826,0.04228952453221193,4
oracle_decision_value,0.2,2400,0.2,0.14291666666666666,0.8570833333333333,0.14691666666666667,0.14819097967949776,0.8624516562972927,0.1375483437027073,0.07050000000000001,0.39551746868820037,0.0,0.0697955362304572,4
learned_value,0.2,2400,0.2,0.14725,0.85275,0.15125,0.14951263836114323,0.8550529678829663,0.14494703211703375,0.06616666666666668,0.39551746868820037,0.0,0.06841213025192108,4
random,0.25,3000,0.25,0.18625,0.81375,0.19125,0.1889971914753015,0.8165461577265848,0.1834538422734152,0.027166666666666672,0.25181278839815424,0.24814565070802427,0.025555843998306717,4
uncertainty,0.25,3000,0.25,0.164,0.836,0.169,0.16884189658020815,0.8409281990919791,0.15907180090802087,0.049416666666666664,0.2529663810151615,0.24696561024949426,0.05049738565313008,4
oracle_decision_value,0.25,3000,0.25,0.13416666666666666,0.8658333333333333,0.13916666666666666,0.1389393689079795,0.8706911047587018,0.12930889524129818,0.07925000000000001,0.4943968358602505,0.0,0.07990680989634272,4
learned_value,0.25,3000,0.25,0.13433333333333333,0.8656666666666667,0.13933333333333334,0.14373038162894433,0.8752312090129477,0.12476879098705229,0.07908333333333334,0.4943968358602505,0.0,0.07939087265458954,4
random,0.3,3600,0.3,0.18033333333333335,0.8196666666666667,0.18633333333333335,0.1832149347431026,0.8225996300655792,0.17740036993442077,0.033083333333333326,0.3015820698747528,0.2983816587997303,0.03064995735775271,4
uncertainty,0.3,3600,0.3,0.15625,0.84375,0.16225,0.16008590781430695,0.8476542794686397,0.1523457205313603,0.05716666666666667,0.29812129202373105,0.3019217801753203,0.057254892551124016,4
oracle_decision_value,0.3,3600,0.3,0.12641666666666668,0.8735833333333334,0.13241666666666668,0.1310094168181067,0.8782579451824449,0.12174205481755507,0.087,0.5932762030323006,0.0,0.08764530821124474,4
learned_value,0.3,3600,0.3,0.12766666666666668,0.8723333333333333,0.13366666666666668,0.13348752684619197,0.8782579451824449,0.12174205481755507,0.08574999999999999,0.5932762030323006,0.0,0.08583350969468567,4
random,0.4,4800,0.4,0.172,0.8280000000000001,0.18,0.17644143399966958,0.8325205986211536,0.16747940137884643,0.041416666666666685,0.40359261700725113,0.3963250168577208,0.040669069015747863,4
uncertainty,0.4,4800,0.4,0.14291666666666666,0.8570833333333333,0.15091666666666667,0.14819097967949776,0.8624516562972927,0.1375483437027073,0.07050000000000001,0.3978246539222149,0.40222521915037085,0.07006013035109171,4
oracle_decision_value,0.4,4800,0.4,0.11716666666666667,0.8828333333333334,0.12516666666666668,0.12225342805220552,0.8880107617286026,0.1119892382713974,0.09625,0.7910349373764007,0.0,0.09723281074600602,4
learned_value,0.4,4800,0.4,0.11816666666666667,0.8818333333333334,0.12616666666666668,0.1234098793986453,0.88717000168152,0.11282999831847995,0.09525,0.7910349373764007,0.0,0.09617260735497231,4
random,0.5,6000,0.5,0.16433333333333333,0.8356666666666667,0.17433333333333334,0.16950272592103088,0.8409281990919791,0.15907180090802087,0.04908333333333334,0.5014831905075807,0.49848280512474713,0.05045886039767654,4
uncertainty,0.5,6000,0.5,0.13366666666666666,0.8663333333333334,0.14366666666666666,0.13844374690236247,0.8711955607869514,0.12880443921304863,0.07975000000000002,0.5008239947264338,0.49915711395819284,0.08047806539160969,4
oracle_decision_value,0.5,6000,0.5,0.115,0.885,0.125,0.11977531802412027,0.8898604338321843,0.11013956616781573,0.09841666666666667,0.988793671720501,0.0,0.1004972655569395,4
learned_value,0.5,6000,0.5,0.11516666666666667,0.8848333333333334,0.12516666666666668,0.11961011068891458,0.8893559778039347,0.11064402219606528,0.09825,0.9688529993408043,0.020397842211732974,0.09999264355247207,4
random,0.6,7200,0.6,0.15441666666666667,0.8455833333333334,0.16641666666666668,0.15925987113827855,0.8505128636287204,0.14948713637127964,0.059,0.5980553724456164,0.6019892110586649,0.06020137910676869,4
uncertainty,0.6,7200,0.6,0.12591666666666668,0.8740833333333333,0.1379166666666667,0.13051379481248968,0.8787624012106945,0.12123759878930551,0.0875,0.6028345418589321,0.5971004720161834,0.08827611235352133,4
oracle_decision_value,0.6,7200,0.6,0.11491666666666667,0.8850833333333333,0.12691666666666668,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,0.19082939986513822,0.10051577548320027,4
learned_value,0.6,7200,0.6,0.11491666666666667,0.8850833333333333,0.12691666666666668,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,0.19082939986513822,0.10051577548320027,4
random,0.75,9000,0.75,0.139,0.861,0.15400000000000003,0.14339996695853297,0.8654783924667899,0.13452160753321007,0.07441666666666666,0.7516479894528675,0.7483142279163857,0.07562365921429218,4
uncertainty,0.75,9000,0.75,0.11833333333333333,0.8816666666666667,0.13333333333333333,0.12357508673385098,0.8870018496721036,0.1129981503278964,0.09508333333333334,0.755932762030323,0.7439312204989885,0.09603104823089109,4
oracle_decision_value,0.75,9000,0.75,0.11491666666666667,0.8850833333333333,0.12991666666666668,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,0.4942683749157114,0.10051577548320027,4
learned_value,0.75,9000,0.75,0.11491666666666667,0.8850833333333333,0.12991666666666668,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,0.4942683749157114,0.10051577548320027,4
random,1.0,12000,1.0,0.11491666666666667,0.8850833333333333,0.13491666666666666,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,1.0,0.10051577548320027,4
uncertainty,1.0,12000,1.0,0.11491666666666667,0.8850833333333333,0.13491666666666666,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,1.0,0.10051577548320027,4
oracle_decision_value,1.0,12000,1.0,0.11491666666666667,0.8850833333333333,0.13491666666666666,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,1.0,0.10051577548320027,4
learned_value,1.0,12000,1.0,0.11491666666666667,0.8850833333333333,0.13491666666666666,0.11977531802412027,0.8900285858416008,0.10997141415839917,0.0985,1.0,1.0,0.10051577548320027,4
random,0.0,0,0.0,0.21,0.79,0.21,0.21163139476753876,0.7916319386564428,0.20836806134355723,0.0,0.0,0.0,0.0,5
uncertainty,0.0,0,0.0,0.21,0.79,0.21,0.21163139476753876,0.7916319386564428,0.20836806134355723,0.0,0.0,0.0,0.0,5
oracle_decision_value,0.0,0,0.0,0.21,0.79,0.21,0.21163139476753876,0.7916319386564428,0.20836806134355723,0.0,0.0,0.0,0.0,5
learned_value,0.0,0,0.0,0.21,0.79,0.21,0.21163139476753876,0.7916319386564428,0.20836806134355723,0.0,0.0,0.0,0.0,5
random,0.05,600,0.05,0.20291666666666666,0.7970833333333334,0.20391666666666666,0.2036327278786869,0.797799633272212,0.20220036672778796,0.00708333333333333,0.051647811116576486,0.04829689883070666,0.005444620007119828,5
uncertainty,0.05,600,0.05,0.19841666666666666,0.8015833333333333,0.19941666666666666,0.1998000333277787,0.8029671611935323,0.1970328388064677,0.011583333333333334,0.050336120675520575,0.04965260125402474,0.011770187299912256,5
oracle_decision_value,0.05,600,0.05,0.18833333333333332,0.8116666666666666,0.18933333333333333,0.18746875520746542,0.81080180030005,0.18919819969995,0.021666666666666667,0.09837678307919331,0.0,0.0221523834038936,5
learned_value,0.05,600,0.05,0.19175,0.80825,0.19275,0.18930178303616063,0.8058009668278047,0.19419903317219533,0.01824999999999999,0.09837678307919331,0.0,0.02063115024312049,5
random,0.1,1200,0.1,0.19783333333333333,0.8021666666666667,0.19983333333333334,0.19830028328611898,0.8026337722953826,0.19736622770461743,0.012166666666666659,0.10165600918183308,0.09828842569056093,0.010423877250470791,5
uncertainty,0.1,1200,0.1,0.18833333333333332,0.8116666666666666,0.19033333333333333,0.18746875520746542,0.81080180030005,0.18919819969995,0.021666666666666667,0.09739301524840138,0.10269445856634468,0.021947982393681897,5
