precision,recall,threshold
0.226890756302521,0.75,0.0069035469787195325
0.22526315789473683,0.7430555555555556,0.006905987509526312
0.22573839662447256,0.7430555555555556,0.006911490287166089
0.226215644820296,0.7430555555555556,0.006913164601428434
0.2266949152542373,0.7430555555555556,0.006915868085343391
0.22717622080679406,0.7430555555555556,0.00692001121933572
0.2276595744680851,0.7430555555555556,0.006924268614966422
0.2281449893390192,0.7430555555555556,0.00693057433818467
0.22863247863247863,0.7430555555555556,0.006943346292246133
0.2291220556745182,0.7430555555555556,0.006945667526451871
0.2296137339055794,0.7430555555555556,0.006946386070922017
0.23010752688172043,0.7430555555555556,0.006953548814635724
0.23060344827586207,0.7430555555555556,0.006964124244404957
0.22894168466522677,0.7361111111111112,0.006964493193663657
0.22943722943722944,0.7361111111111112,0.00696911578415893
0.2299349240780911,0.7361111111111112,0.006981688842643052
0.23043478260869565,0.7361111111111112,0.00699304832960479
0.23093681917211328,0.7361111111111112,0.00699853544938378
0.2314410480349345,0.7361111111111112,0.007005784194916487
0.23194748358862144,0.7361111111111112,0.0070101526216603816
0.2324561403508772,0.7361111111111112,0.007011357141891494
0.23296703296703297,0.7361111111111112,0.007012694171862677
0.23348017621145375,0.7361111111111112,0.0070231004792731255
0.23399558498896247,0.7361111111111112,0.007023374870186672
0.2345132743362832,0.7361111111111112,0.0070303014072123915
0.23503325942350334,0.7361111111111112,0.00703714566770941
0.23555555555555555,0.7361111111111112,0.007038567069685087
0.23608017817371937,0.7361111111111112,0.0070437043032143265
0.234375,0.7291666666666666,0.007046320737572387
0.2348993288590604,0.7291666666666666,0.007051902677631006
0.23542600896860988,0.7291666666666666,0.007059975730953738
0.23595505617977527,0.7291666666666666,0.0070654028677381575
0.23648648648648649,0.7291666666666666,0.007068360602715984
0.23702031602708803,0.7291666666666666,0.007075106754200533
0.23755656108597284,0.7291666666666666,0.007075798057485372
0.23582766439909297,0.7222222222222222,0.007077596092130989
0.23636363636363636,0.7222222222222222,0.007078152702888474
0.23690205011389523,0.7222222222222222,0.00708645474514924
0.2374429223744292,0.7222222222222222,0.007092112675309181
0.23569794050343248,0.7152777777777778,0.007096536195604131
0.23623853211009174,0.7152777777777778,0.007099465961800888
0.2367816091954023,0.7152777777777778,0.0071032105188351125
0.2350230414746544,0.7083333333333334,0.00710387688013725
0.23556581986143188,0.7083333333333334,0.007113348779967055
0.2361111111111111,0.7083333333333334,0.007124151452444494
0.23665893271461716,0.7083333333333334,0.007133779785363004
0.2372093023255814,0.7083333333333334,0.007137270556995645
0.23776223776223776,0.7083333333333334,0.007156726438552141
0.2383177570093458,0.7083333333333334,0.007157977932365611
0.23653395784543327,0.7013888888888888,0.007160193752497435
0.23708920187793428,0.7013888888888888,0.007163730828324333
0.2376470588235294,0.7013888888888888,0.007166761031839997
0.2358490566037736,0.6944444444444444,0.007166909199440852
0.2364066193853428,0.6944444444444444,0.007170845608925447
0.23696682464454977,0.6944444444444444,0.007174947968451306
0.2375296912114014,0.6944444444444444,0.0071816727868281305
0.23809523809523808,0.6944444444444444,0.007183981128036976
0.2386634844868735,0.6944444444444444,0.007189657917479053
0.23923444976076555,0.6944444444444444,0.007192137942183763
0.23980815347721823,0.6944444444444444,0.00719333699089475
0.23798076923076922,0.6875,0.007203159737400711
0.236144578313253,0.6805555555555556,0.007216338359285146
0.23671497584541062,0.6805555555555556,0.007225274341180921
0.23728813559322035,0.6805555555555556,0.007229491340694949
0.23786407766990292,0.6805555555555556,0.007244583073770627
0.2384428223844282,0.6805555555555556,0.007247939996886998
0.23658536585365852,0.6736111111111112,0.007252303999848664
0.2371638141809291,0.6736111111111112,0.007254416937939823
0.23774509803921567,0.6736111111111112,0.007257555378600955
0.23832923832923833,0.6736111111111112,0.00725855867494829
0.23891625615763548,0.6736111111111112,0.007262088067363948
0.23950617283950618,0.6736111111111112,0.007270520873134956
0.2400990099009901,0.6736111111111112,0.007277929660631344
0.23821339950372208,0.6666666666666666,0.0072846316325012594
0.236318407960199,0.6597222222222222,0.007286825915798545
0.23690773067331672,0.6597222222222222,0.0072962421691045165
0.2375,0.6597222222222222,0.00729752957704477
0.23558897243107768,0.6527777777777778,0.007299622753635049
0.23618090452261306,0.6527777777777778,0.007300032040802762
0.2367758186397985,0.6527777777777778,0.0073019713163375854
0.23737373737373738,0.6527777777777778,0.007303468591999263
0.23544303797468355,0.6458333333333334,0.007307115447474644
0.23604060913705585,0.6458333333333334,0.00731476946384646
0.2366412213740458,0.6458333333333334,0.007323246536543593
0.23469387755102042,0.6388888888888888,0.007334001158596948
0.23529411764705882,0.6388888888888888,0.007341374672250822
0.23333333333333334,0.6319444444444444,0.007365203637164086
0.23393316195372751,0.6319444444444444,0.007365652127191424
0.2345360824742268,0.6319444444444444,0.007367887796135619
0.2351421188630491,0.6319444444444444,0.007368469290668145
0.23316062176165803,0.625,0.00737059919629246
0.23376623376623376,0.625,0.007372986903646961
0.23177083333333334,0.6180555555555556,0.007377164205536246
0.2297650130548303,0.6111111111111112,0.007381494477158412
0.23036649214659685,0.6111111111111112,0.00738546418142505
0.23097112860892388,0.6111111111111112,0.007397470559226349
0.23157894736842105,0.6111111111111112,0.007402749528409913
0.23218997361477572,0.6111111111111112,0.007409323385218158
0.2328042328042328,0.6111111111111112,0.0074220719980075955
0.23342175066312998,0.6111111111111112,0.007433870516251773
0.23404255319148937,0.6111111111111112,0.007435605977661908
0.23466666666666666,0.6111111111111112,0.007438297325279564
0.23529411764705882,0.6111111111111112,0.0074431743123568594
0.2359249329758713,0.6111111111111112,0.007446107571013272
0.23655913978494625,0.6111111111111112,0.0074477413727436215
0.2371967654986523,0.6111111111111112,0.007452187448507175
0.23783783783783785,0.6111111111111112,0.007452570367604494
0.23848238482384823,0.6111111111111112,0.0074566686525940895
0.23641304347826086,0.6041666666666666,0.007465010858140886
0.23705722070844687,0.6041666666666666,0.007469351607142016
0.23497267759562843,0.5972222222222222,0.007490310730645433
0.2356164383561644,0.5972222222222222,0.007499058934627101
0.23626373626373626,0.5972222222222222,0.007505010522436351
0.2369146005509642,0.5972222222222222,0.007512639538617805
0.23756906077348067,0.5972222222222222,0.007530902308644727
0.23822714681440443,0.5972222222222222,0.007543848449131474
0.2388888888888889,0.5972222222222222,0.0075455707556102425
0.2395543175487465,0.5972222222222222,0.007550398091552779
0.24022346368715083,0.5972222222222222,0.007557872595498338
0.24089635854341737,0.5972222222222222,0.007562674902146682
0.24157303370786518,0.5972222222222222,0.0075659945723600686
0.24225352112676057,0.5972222222222222,0.007589074608404189
0.24293785310734464,0.5972222222222222,0.00759847680456005
0.24362606232294617,0.5972222222222222,0.007600138080306351
0.24431818181818182,0.5972222222222222,0.007600630429806188
0.245014245014245,0.5972222222222222,0.007603918842505664
0.24571428571428572,0.5972222222222222,0.007608241605339572
0.24641833810888253,0.5972222222222222,0.0076089151843916625
0.2471264367816092,0.5972222222222222,0.007614103204105049
0.2478386167146974,0.5972222222222222,0.007616709102876484
0.24855491329479767,0.5972222222222222,0.007616870308993384
0.2492753623188406,0.5972222222222222,0.007632568129338324
0.25,0.5972222222222222,0.007638443901669234
0.25072886297376096,0.5972222222222222,0.007641872070962563
0.24853801169590642,0.5902777777777778,0.00765249488176778
0.24633431085043989,0.5833333333333334,0.007664767530513927
0.24705882352941178,0.5833333333333334,0.007669806567719206
0.24778761061946902,0.5833333333333334,0.007679345988435671
0.2485207100591716,0.5833333333333334,0.007686834345804527
0.24629080118694363,0.5763888888888888,0.0076887430041097105
0.24702380952380953,0.5763888888888888,0.007706779113505036
0.24477611940298508,0.5694444444444444,0.0077352145162876695
0.24550898203592814,0.5694444444444444,0.0077435720595531166
0.24624624624624625,0.5694444444444444,0.007743678870610893
0.2469879518072289,0.5694444444444444,0.007748111238470301
0.24773413897280966,0.5694444444444444,0.0077488387760240585
0.24545454545454545,0.5625,0.007761650311294943
0.24316109422492402,0.5555555555555556,0.007771420117933303
0.24390243902439024,0.5555555555555556,0.007775168778607622
0.2415902140672783,0.5486111111111112,0.007777691265800968
0.24233128834355827,0.5486111111111112,0.007784086017636582
0.24307692307692308,0.5486111111111112,0.0077877774892840534
0.24382716049382716,0.5486111111111112,0.007789852767018601
0.24458204334365324,0.5486111111111112,0.007800188934197649
0.2453416149068323,0.5486111111111112,0.00780103009310551
0.24610591900311526,0.5486111111111112,0.0078067732392810285
0.246875,0.5486111111111112,0.007810664479620755
0.2476489028213166,0.5486111111111112,0.00783104231231846
0.24842767295597484,0.5486111111111112,0.007831897964933887
0.24605678233438485,0.5416666666666666,0.007835402386263013
0.2468354430379747,0.5416666666666666,0.007851819595089182
